,video_name,question,answer_number,question_id,question_type,a0,a1,a2,a3,answer
4501,1E7VU_3.5_18.5,What happened after the person held the dish?,3,Sequence_T3_6487,Sequence_T3,Took the book.,Took the cup/glass/bottle.,Took the blanket.,Closed the closet/cabinet.,Closed the closet/cabinet.
4502,EG1XK_13.9_32.9,What happened after the person drank from the cup/glass/bottle?,1,Sequence_T3_6491,Sequence_T3,Put down the dish.,Opened the door.,Put down the towel.,Opened the bag.,Opened the door.
4503,HPAYB_5.6_16.4,What happened after the person put down the bag?,0,Sequence_T3_6507,Sequence_T3,Took the clothes.,Closed the closet/cabinet.,Took the food.,Closed the laptop.,Took the clothes.
4504,USNP1_0_11.4,What happened after the person lied on the sofa/couch?,2,Sequence_T3_6514,Sequence_T3,Took the cup/glass/bottle.,Took the paper/notebook.,Took the phone/camera.,Put down the pillow.,Took the phone/camera.
4505,CCCUJ_11.6_32.2,What happened after the person closed the door?,0,Sequence_T3_6530,Sequence_T3,Put down the laptop.,Closed the window.,Washed the cup/glass/bottle.,Took the cup/glass/bottle.,Put down the laptop.
4506,BI31D_5.2_18,What happened after the person put down the phone/camera?,3,Sequence_T3_6550,Sequence_T3,Took the broom.,Ate the sandwich.,Threw the bag.,Sat on the bed.,Sat on the bed.
4507,194WK_0_10.2,What happened after the person sat at the table?,2,Sequence_T3_6559,Sequence_T3,Put down the dish.,Opened the book.,Closed the book.,Sat at the table.,Closed the book.
4508,DHFA6_0.2_22.6,What happened after the person held the pillow?,3,Sequence_T3_6572,Sequence_T3,Put down the clothes.,Took the phone/camera.,Took the cup/glass/bottle.,Put down the box.,Put down the box.
4509,3ZC4Y_17.2_23.8,What happened after the person closed the refrigerator?,0,Sequence_T3_6577,Sequence_T3,Threw the food.,Took the dish.,Put down the paper/notebook.,Opened the window.,Threw the food.
4510,3ZC4Y_0_21.7,What happened after the person held the dish?,1,Sequence_T3_6578,Sequence_T3,Took the dish.,Opened the refrigerator.,Put down the food.,Ate the medicine.,Opened the refrigerator.
4511,Z97SD_24.3_30.7,What happened after the person held the food?,1,Sequence_T3_6583,Sequence_T3,Closed the book.,Closed the refrigerator.,Put down the dish.,Put down the towel.,Closed the refrigerator.
4512,Z97SD_17.8_24.1,What happened after the person took the food?,2,Sequence_T3_6584,Sequence_T3,Put down the laptop.,Ate the sandwich.,Opened the refrigerator.,Took the broom.,Opened the refrigerator.
4513,21MI8_0_10.1,What happened after the person drank from the cup/glass/bottle?,3,Sequence_T3_6586,Sequence_T3,Took the bag.,Closed the door.,Took the towel.,Opened the laptop.,Opened the laptop.
4514,5657O_0_13.8,What happened after the person held the phone/camera?,3,Sequence_T3_6587,Sequence_T3,Opened the bag.,Took the clothes.,Took the laptop.,Put down the clothes.,Put down the clothes.
4515,OZSB3_0_27.8,What happened after the person sat at the table?,2,Sequence_T3_6600,Sequence_T3,Tidied up the closet/cabinet.,Put down the pillow.,Took the pillow.,Took the paper/notebook.,Took the pillow.
4516,MOQIU_0_20,What happened after the person sat on the sofa/couch?,1,Sequence_T3_6603,Sequence_T3,Washed the cup/glass/bottle.,Took the phone/camera.,Put down the cup/glass/bottle.,Took the cup/glass/bottle.,Took the phone/camera.
4517,MOQIU_0_20,What happened after the person sat at the table?,2,Sequence_T3_6604,Sequence_T3,Threw the bag.,Opened the laptop.,Took the phone/camera.,Put down the cup/glass/bottle.,Took the phone/camera.
4518,6H78U_15.6_24.6,What happened before the person put down the blanket?,2,Sequence_T4_9,Sequence_T4,Took the bag.,Took the towel.,Tidied up the clothes.,Opened the box.,Tidied up the clothes.
4519,6H78U_8.5_16,What happened before the person took the clothes?,1,Sequence_T4_10,Sequence_T4,Threw the blanket.,Put down the phone/camera.,Sat at the table.,Sat on the bed.,Put down the phone/camera.
4520,RNLTR_11.6_24,What happened before the person sat on the bed?,2,Sequence_T4_24,Sequence_T4,Tidied up the table.,Put down the picture.,Put down the shoe.,Closed the door.,Put down the shoe.
4521,RNLTR_11.6_24,What happened before the person sat on the sofa/couch?,3,Sequence_T4_25,Sequence_T4,Took the box.,Took the dish.,Threw the pillow.,Put down the shoe.,Put down the shoe.
4522,VNQTH_2.7_10.3,What happened before the person took the phone/camera?,2,Sequence_T4_31,Sequence_T4,Put down the blanket.,Tidied up the table.,Tidied up the closet/cabinet.,Closed the laptop.,Tidied up the closet/cabinet.
4523,N56QO_0.8_11,What happened before the person held the dish?,3,Sequence_T4_43,Sequence_T4,Sat on the sofa/couch.,Closed the window.,Threw the clothes.,Took the cup/glass/bottle.,Took the cup/glass/bottle.
4524,4GLAP_16.1_28.5,What happened before the person opened the door?,1,Sequence_T4_54,Sequence_T4,Put down the book.,Threw the shoe.,Took the book.,Took the clothes.,Threw the shoe.
4525,XO8NL_6.5_32,What happened before the person held the mirror?,2,Sequence_T4_58,Sequence_T4,Put down the food.,Opened the box.,Put down the pillow.,Threw the clothes.,Put down the pillow.
4526,OY3LS_2.5_23.6,What happened before the person held the clothes?,2,Sequence_T4_62,Sequence_T4,Took the laptop.,Put down the sandwich.,Opened the laptop.,Took the shoe.,Opened the laptop.
4527,OY3LS_28.6_41.8,What happened before the person took the blanket?,3,Sequence_T4_63,Sequence_T4,Opened the closet/cabinet.,Took the broom.,Lied on the floor.,Put down the phone/camera.,Put down the phone/camera.
4528,OY3LS_2.5_23.8,What happened before the person threw the clothes?,0,Sequence_T4_65,Sequence_T4,Opened the laptop.,Opened the bag.,Lied on the bed.,Took the cup/glass/bottle.,Opened the laptop.
4529,OY3LS_28.6_41.4,What happened before the person sat on the sofa/couch?,3,Sequence_T4_66,Sequence_T4,Took the clothes.,Put down the picture.,Closed the window.,Put down the phone/camera.,Put down the phone/camera.
4530,RG0KS_0_24.9,What happened before the person took the box?,2,Sequence_T4_76,Sequence_T4,Put down the sandwich.,Opened the book.,Tidied up the blanket.,Tidied up the closet/cabinet.,Tidied up the blanket.
4531,N5PLR_5.2_33.2,What happened before the person sat on the table?,0,Sequence_T4_78,Sequence_T4,Threw the clothes.,Took the bag.,Put down the towel.,Put down the blanket.,Threw the clothes.
4532,NUKJ0_11_26.6,What happened before the person closed the book?,1,Sequence_T4_98,Sequence_T4,Took the sandwich.,Took the paper/notebook.,Closed the window.,Put down the picture.,Took the paper/notebook.
4533,NUKJ0_11_24,What happened before the person watched at the book?,3,Sequence_T4_100,Sequence_T4,Ate the sandwich.,Closed the box.,Put down the dish.,Took the paper/notebook.,Took the paper/notebook.
4534,NUKJ0_11_25.6,What happened before the person held the book?,1,Sequence_T4_101,Sequence_T4,Opened the door.,Took the paper/notebook.,Put down the laptop.,Took the broom.,Took the paper/notebook.
4535,GKH0F_24_34,What happened before the person held the phone/camera?,3,Sequence_T4_105,Sequence_T4,Took the picture.,Put down the pillow.,Put down the picture.,Put down the bag.,Put down the bag.
4536,H0L5S_20.4_29.4,What happened before the person opened the door?,2,Sequence_T4_133,Sequence_T4,Put down the bag.,Took the cup/glass/bottle.,Took the towel.,Put down the laptop.,Took the towel.
4537,7MRKY_24.8_36.1,What happened before the person closed the laptop?,3,Sequence_T4_140,Sequence_T4,Took the bag.,Took the sandwich.,Took the food.,Put down the broom.,Put down the broom.
4538,TBRZ5_7_26.3,What happened before the person held the phone/camera?,3,Sequence_T4_157,Sequence_T4,Put down the broom.,Threw the towel.,Opened the bag.,Threw the pillow.,Threw the pillow.
4539,DGPAW_3.5_16.6,What happened before the person opened the door?,3,Sequence_T4_165,Sequence_T4,Put down the paper/notebook.,Ate the sandwich.,Threw the towel.,Put down the picture.,Put down the picture.
4540,E002I_4.1_14.1,What happened before the person lied on the bed?,0,Sequence_T4_166,Sequence_T4,Put down the pillow.,Threw the blanket.,Tidied up the closet/cabinet.,Lied on the bed.,Put down the pillow.
4541,E002I_4.7_19.7,What happened before the person closed the door?,0,Sequence_T4_167,Sequence_T4,Lied on the bed.,Took the cup/glass/bottle.,Put down the blanket.,Closed the closet/cabinet.,Lied on the bed.
4542,VIN5T_1.5_13.1,What happened before the person held the phone/camera?,3,Sequence_T4_196,Sequence_T4,Closed the box.,Put down the broom.,Threw the food.,Threw the pillow.,Threw the pillow.
4543,VIN5T_1.5_21,What happened before the person took the phone/camera?,2,Sequence_T4_197,Sequence_T4,Put down the cup/glass/bottle.,Tidied up the table.,Threw the pillow.,Put down the book.,Threw the pillow.
4544,YB67Z_11.9_22.3,What happened before the person put down the box?,3,Sequence_T4_201,Sequence_T4,Took the book.,Washed the table.,Closed the book.,Tidied up the table.,Tidied up the table.
4545,1O1JS_0_30.2,What happened before the person washed the dish?,2,Sequence_T4_205,Sequence_T4,Put down the picture.,Put down the pillow.,Took the towel.,Opened the window.,Took the towel.
4546,1L5D3_13.6_32,What happened before the person held the phone/camera?,3,Sequence_T4_230,Sequence_T4,Tidied up the blanket.,Took the cup/glass/bottle.,Tidied up the closet/cabinet.,Put down the pillow.,Put down the pillow.
4547,1L5D3_13.6_32,What happened before the person took the phone/camera?,2,Sequence_T4_231,Sequence_T4,Took the clothes.,Put down the cup/glass/bottle.,Put down the pillow.,Opened the window.,Put down the pillow.
4548,1L5D3_13.6_32,What happened before the person sat on the bed?,1,Sequence_T4_232,Sequence_T4,Tidied up the blanket.,Put down the pillow.,Threw the towel.,Put down the laptop.,Put down the pillow.
4549,S572F_0.6_21,What happened before the person took the blanket?,1,Sequence_T4_244,Sequence_T4,Opened the box.,Put down the towel.,Tidied up the table.,Put down the broom.,Put down the towel.
4550,S572F_0.6_16.6,What happened before the person washed the clothes?,2,Sequence_T4_245,Sequence_T4,Put down the phone/camera.,Put down the clothes.,Put down the towel.,Washed the window.,Put down the towel.
4551,S572F_0_10.4,What happened before the person put down the towel?,2,Sequence_T4_247,Sequence_T4,Opened the door.,Threw the pillow.,Took the clothes.,Threw the box.,Took the clothes.
4552,TRHT1_0_6.3,What happened before the person threw the clothes?,3,Sequence_T4_281,Sequence_T4,Took the box.,Put down the paper/notebook.,Closed the book.,Sat on the sofa/couch.,Sat on the sofa/couch.
4553,5NG6Q_13.8_25.6,What happened before the person tidied up the table?,0,Sequence_T4_291,Sequence_T4,Put down the dish.,Put down the cup/glass/bottle.,Threw the shoe.,Opened the laptop.,Put down the dish.
4554,C1DK7_17.1_25.9,What happened before the person opened the door?,2,Sequence_T4_301,Sequence_T4,Took the towel.,Took the picture.,Put down the phone/camera.,Closed the book.,Put down the phone/camera.
4555,C1DK7_4.2_21.6,What happened before the person put down the phone/camera?,2,Sequence_T4_302,Sequence_T4,Opened the window.,Tidied up the table.,Closed the laptop.,Tidied up the blanket.,Closed the laptop.
4556,YHXU9_14.7_21.8,What happened before the person took the book?,3,Sequence_T4_328,Sequence_T4,Threw the food.,Sat on the floor.,Opened the box.,Tidied up the clothes.,Tidied up the clothes.
4557,PH5VU_30.9_40.3,What happened before the person put down the picture?,3,Sequence_T4_333,Sequence_T4,Opened the book.,Put down the book.,Put down the clothes.,Took the paper/notebook.,Took the paper/notebook.
4558,5C4EK_2.2_11.4,What happened before the person took the paper/notebook?,2,Sequence_T4_344,Sequence_T4,Put down the phone/camera.,Put down the pillow.,Closed the book.,Lied on the bed.,Closed the book.
4559,NW0KT_4.9_13.9,What happened before the person took the paper/notebook?,1,Sequence_T4_352,Sequence_T4,Put down the dish.,Opened the book.,Took the box.,Put down the phone/camera.,Opened the book.
4560,NYHD7_0_26.9,What happened before the person took the phone/camera?,1,Sequence_T4_363,Sequence_T4,Put down the picture.,Sat at the table.,Opened the bag.,Closed the window.,Sat at the table.
4561,3Q6N1_0_8.6,What happened before the person ate the sandwich?,0,Sequence_T4_386,Sequence_T4,Opened the laptop.,Put down the paper/notebook.,Put down the phone/camera.,Took the laptop.,Opened the laptop.
4562,3Q6N1_0_9.5,What happened before the person put down the food?,2,Sequence_T4_387,Sequence_T4,Opened the box.,Threw the blanket.,Opened the laptop.,Threw the food.,Opened the laptop.
4563,3Q6N1_0_9.4,What happened before the person held the food?,1,Sequence_T4_388,Sequence_T4,Put down the clothes.,Opened the laptop.,Put down the food.,Took the dish.,Opened the laptop.
4564,T7ST5_7.1_23,What happened before the person watched outside the window?,3,Sequence_T4_395,Sequence_T4,Threw the pillow.,Washed the cup/glass/bottle.,Put down the paper/notebook.,Put down the towel.,Put down the towel.
4565,SS3IL_4.3_21.1,What happened before the person sat at the table?,2,Sequence_T4_404,Sequence_T4,Tidied up the blanket.,Put down the bag.,Put down the sandwich.,Opened the window.,Put down the sandwich.
4566,SS3IL_4.3_13.4,What happened before the person took the phone/camera?,3,Sequence_T4_405,Sequence_T4,Opened the door.,Put down the broom.,Took the box.,Put down the sandwich.,Put down the sandwich.
4567,9MNZ5_10.4_23.3,What happened before the person put down the food?,3,Sequence_T4_416,Sequence_T4,Put down the laptop.,Took the phone/camera.,Closed the door.,Opened the box.,Opened the box.
4568,DR7K0_13.9_22.7,What happened before the person took the clothes?,1,Sequence_T4_429,Sequence_T4,Opened the bag.,Put down the broom.,Put down the blanket.,Took the broom.,Put down the broom.
4569,ON2Z4_8.4_22.2,What happened before the person held the book?,1,Sequence_T4_453,Sequence_T4,Ate the medicine.,Took the blanket.,Closed the book.,Took the paper/notebook.,Took the blanket.
4570,ON2Z4_8.4_23.4,What happened before the person opened the book?,0,Sequence_T4_454,Sequence_T4,Took the blanket.,Sat on the sofa/couch.,Took the paper/notebook.,Opened the door.,Took the blanket.
4571,ON2Z4_8.4_23.7,What happened before the person closed the book?,0,Sequence_T4_456,Sequence_T4,Took the blanket.,Tidied up the table.,Opened the box.,Opened the window.,Took the blanket.
4572,6ZWSU_11.6_21.8,What happened before the person took the phone/camera?,1,Sequence_T4_489,Sequence_T4,Put down the cup/glass/bottle.,Put down the shoe.,Opened the window.,Took the clothes.,Put down the shoe.
4573,OVFR0_0_17.3,What happened before the person opened the door?,1,Sequence_T4_548,Sequence_T4,Washed the cup/glass/bottle.,Put down the book.,Put down the cup/glass/bottle.,Put down the food.,Put down the book.
4574,136V6_13.9_28.2,What happened before the person closed the book?,3,Sequence_T4_634,Sequence_T4,Tidied up the table.,Took the cup/glass/bottle.,Closed the closet/cabinet.,Lied on the sofa/couch.,Lied on the sofa/couch.
4575,136V6_13.5_19.4,What happened before the person lied on the sofa/couch?,3,Sequence_T4_635,Sequence_T4,Washed the clothes.,Took the dish.,Put down the dish.,Opened the book.,Opened the book.
4576,136V6_5_17.3,What happened before the person took the book?,3,Sequence_T4_638,Sequence_T4,Opened the door.,Closed the closet/cabinet.,Sat on the bed.,Threw the shoe.,Threw the shoe.
4577,BEAAA_0_11.8,What happened before the person put down the clothes?,1,Sequence_T4_667,Sequence_T4,Opened the bag.,Ate the sandwich.,Closed the book.,Lied on the sofa/couch.,Ate the sandwich.
4578,98W87_10.2_26.2,What happened before the person held the food?,1,Sequence_T4_688,Sequence_T4,Sat at the table.,Took the sandwich.,Put down the blanket.,Put down the laptop.,Took the sandwich.
