,video_name,frame_count,width,height,question,answer_number,question_id,question_type,a0,a1,a2,a3,a4,answer
2413,11565498775,1216,640,360,how does the man react after the boy goes away,0,1156549877511,TN,walk towards the boy,holds the baby,play with toy,stands up,pick up the present,walk towards the boy
2414,5145526755,1675,640,360,how many people are involved in the video,4,51455267559,DC,one,three,four,five,two,two
2415,3066064005,819,640,480,what do the women do after reaching their correctly assigned seats,0,30660640056,TN,stand around and talk,sit on grass,smiling,singing,put up her finger,stand around and talk
2416,3026084730,2205,640,480,what did the man in the middle do after he put the paper into his pocket at the beginning of the video,2,30260847301,TN,write on book,started singing again,button his blazer,moves his hand away,look back to keyboard,button his blazer
2417,6265968082,1275,640,360,why is the man at the back holding a pair of drumsticks in the middle of the video,3,62659680823,CW,cleaning his drumsticks,taking a photo,practicing his strength,performing the drum,poking the other guitarists,performing the drum
2418,6793786769,1158,640,360,how did the boy show affection to the train at the start of the video,2,67937867692,CH,sits on train,hold the train,kiss the train,pull from behind,pick it up,kiss the train
2419,6024684644,519,640,360,what is the relationship between the woman and the man,3,60246846444,DO,trainer trainee,father and child,colleagues,couple,classmates,couple
2420,2854886555,480,320,240,where is the boy picking the fruit,2,28548865554,DL,head,classroom,in the forest,beach,floor,in the forest
2421,8224492254,972,640,480,why is the baby moving his body,4,82244922547,CW,dancing to the music,play,walking towards the lady,walking in the park,not able to sit properly,not able to sit properly
2422,4603484665,1045,640,480,how does the black and white dog interact with the white dog,2,46034846650,CH,kick it,leash,bite,rolling around,run into it,bite
2423,3151715056,1895,640,480,why are the man on the right and left holding book in their hand,3,31517150560,CW,play game,read the book,to show the elderly couple,it is a prop,performing for an event,it is a prop
2424,2405940242,415,500,375,why is the man also wearing safety gear,2,24059402424,CW,jerseys,demonstrating,safety,rugby,it s sunny,safety
2425,5061117640,1587,568,320,what does the man in grey do after smelling the burger in the middle,0,50611176407,TN,put it down,stand on hind legs,eat it,take the food away,climbs up the wooden plank,put it down
2426,3462517143,722,640,480,how is water added to the container,0,34625171430,CH,water hose,poured by lady,hanging with the rope,bending his knees,being pulled,water hose
2427,4006608424,2697,640,480,why does the boy hold onto the swing after the man falling off it the second time,2,40066084244,CW,take a picture,clean the swings,wants to go again,repair the swings,push a child,wants to go again
2428,6592821115,1800,640,424,why did the girl in pink fell in front of the woman in grey,3,65928211153,CW,tripped down by leash,pushed by boy,part of performance,slippery floor,baby pull the blanket,slippery floor
2429,7330294814,2298,640,360,where is this happening,1,73302948149,DL,horse farm,living room,runway,mountain,zoo,living room
2430,3441428429,2697,640,480,how many skaters are performing on the ice,4,344142842912,DC,eight,nine,six,four,two,two
2431,6277800530,876,640,360,what did the driver do after he rode out of the water,1,62778005303,TN,spit water out,speed up,phone,stop moving,scoop food with a spoon,speed up
2432,9256409422,2312,640,360,how did the girl react when she saw the camera after she turned back,3,92564094225,TN,touch stomach,cry,point at herself again,cover her face,happy,cover her face
2433,2925298951,398,640,480,how many women are posing for the photo,0,29252989516,DC,six,five,two,four,one,six
2434,6168295272,446,640,360,where is this video taken,1,61682952724,DL,park,dance room,room,mountain top,train,dance room
2435,3321261856,855,640,480,why is there a string connecting the toy,4,33212618565,CW,tied to it,to swing,hold the items,flying fox activity,to move the toy,to move the toy
2436,6168716346,949,640,360,how does the boy with red shirt get a crayon in the middle,4,61687163466,CH,standing,happy,with his hands,jacket,from crayon container,from crayon container
2437,2984974097,899,500,375,why did the girl constantly look at the pedal and her legs,2,29849740972,CW,counting distance,tie knots,scared of falling,support for more balance,dancing,scared of falling
2438,4190655097,1290,640,480,how does the person show his affection towards the cat,1,41906550976,CH,chase the tail of the cat,carries and strokes it,placed in a box,rub the cat,hitting each other,carries and strokes it
2439,6786501294,1806,604,1072,why do the people around the boy start clapping after the boy blows out the candle,3,67865012944,CW,light is turned on,part of performance,excited and wants to throw again,celebrate his birthday,fun,celebrate his birthday
2440,2771402761,1460,640,480,where are the people hanging out,2,27714027615,DL,car,lake,swimming pool,outside a building,grassland,swimming pool
2441,6691330381,1239,640,360,what does the boy do as the man in sitting on the chair,0,66913303811,TC,lie on floor with legs up,reading,playing music,feeding the baby,play with baby,lie on floor with legs up
2442,3206694342,1971,640,480,how does the girl in the middle in front remember the dance steps,1,32066943422,CH,holds her hand,look at the tallest girl,watch the screen,turning rounds,man carries her,look at the tallest girl
2443,3121571439,1212,640,428,what do the couple do after moving left and right at the start,4,31215714396,TN,paraglided,start dancing,point to her left,feed baby,release each other,release each other
2444,7088595057,1052,640,480,what did the white sheep do when the black sheep started to move in the middle of the video,1,70885950574,TC,walking,moves back,observe dog,sniffing the ground,follow the sheep,moves back
2445,6727904179,962,640,360,why is it bright outside the window,4,67279041798,CW,outdoor lights are on,firework in the sky,light from other buildings,fire outside the building,day time,day time
2446,4166942239,590,640,480,how did man in the suit talk to man in red,3,41669422393,CH,put hand on man in red s shoulder,on handphone,sit on sofa,standing in front of man in red,lie on beach,standing in front of man in red
2447,3340340268,1289,640,480,what did the girl in green do after removing the bucket in front of the dog,3,33403402687,TN,sit down,pat the baby s back,touch the toy,put bucket back,put hand on table,put bucket back
2448,5987365500,714,480,640,what does the girl do after removing the toy microphone,4,59873655006,TN,make it move,pick it up,put in basket,tickle the baby,laugh,laugh
2449,5913180144,1191,640,480,what does the man in blue socks do when he approach the man in pink at the end,4,59131801443,TC,sitting,run back to position,look up,hold the man s hand,put his arms around the shoulder,put his arms around the shoulder
2450,6046149003,541,640,360,what did the girl in white do after turning around in the middle,0,60461490033,TN,turn back to window,point to someone,blow candle,holds onto a plastic box,takes a photo,turn back to window
2451,8224504302,1290,640,480,why did the man in black take out his spectacles in the middle,3,82245043022,CW,show spectacles to audiences,wipe it,give to man in brown,wear it,blow off the dust,wear it
2452,2782307049,461,640,480,how did the lady in black supported herself as she helped the lady in red at the end,3,27823070497,CH,grab the lady in red,hold on to metal wall,grab the man,grab the rope,hold on to the string,grab the rope
2453,6754608321,1617,272,480,what are the two children doing,0,67546083215,TC,resting,eating,hug lady,playing at arcade,dancing,resting
2454,3124551255,1962,640,474,what does the boy do after putting his hand into the mouth of toy at the start,3,31245512556,TN,sit down,laugh,play with toy,put into his mouth,put hand inside the toy,put into his mouth
2455,6898821807,585,640,480,what did the taller boy wear while playing with the young boy,1,68988218076,DO,life vest,stripped shirt,sport suit,red shirt,jacket,stripped shirt
2456,2731071928,1959,500,375,why is the child not playing with the other toy beside her,3,27310719285,CW,playing,making himself comfortable,wants to move,busy playing guitar,likes to play with it,busy playing guitar
2457,3626788516,337,320,240,why does the woman in brown hold the crocodile with both of her hands,0,36267885161,CW,pose,control boy s movement with his legs,introduce to audience,get water out,spread the water,pose
2458,5237219621,2680,640,360,why does the woman with short hair keep looking at the woman in spectacles at the beginning,4,52372196211,CW,angry,teach the girl,reading from the book,to be in sync,listen to her speak,listen to her speak
